venta_id,fecha,cliente_id,variedad_id,empaque,tallos,precio_tallo
1788,2025-02-20,26,5,FB,39051,0.303
1789,2025-02-20,20,7,HB,15601,0.135
1790,2025-02-21,27,4,FB,45075,0.324
1791,2025-02-21,8,5,HB,106250,0.299
1792,2025-02-21,25,5,FB,25570,0.285
1793,2025-02-22,1,5,HB,86151,0.333
1794,2025-02-22,12,3,EB,10521,0.327
1795,2025-02-23,23,3,QB,16515,0.327
1796,2025-02-23,12,5,QB,40832,0.3
1797,2025-02-23,10,7,HB,184594,0.128
1798,2025-02-23,9,2,EB,11030,0.358
1799,2025-02-23,1,3,HB,57292,0.312
1800,2025-02-24,22,8,HB,64473,0.171
1801,2025-02-24,26,4,QB,4531,0.341
1802,2025-02-25,12,2,EB,8606,0.338
1803,2025-02-25,26,2,HB,8071,0.321
1804,2025-02-25,8,5,QB,161677,0.295
1805,2025-02-25,1,8,HB,3025,0.17
1806,2025-02-25,3,4,EB,31480,0.289
1807,2025-02-26,17,3,HB,645,0.321
1808,2025-02-26,20,8,EB,21371,0.169
1809,2025-02-26,11,8,FB,3528,0.174
1810,2025-02-26,7,4,HB,100232,0.329
1811,2025-02-27,13,4,QB,5434,0.305
1812,2025-02-27,22,8,FB,8742,0.171
1813,2025-02-27,13,5,FB,103013,0.316
1814,2025-02-27,14,5,QB,8400,0.341
1815,2025-02-28,6,4,EB,67847,0.372
1816,2025-02-28,28,8,HB,38755,0.171
1817,2025-02-28,1,3,FB,56883,0.297
1818,2025-02-28,12,5,QB,7463,0.316
1819,2025-03-02,27,7,HB,31679,0.141
1820,2025-03-02,3,4,HB,10046,0.361
1821,2025-03-03,22,2,QB,47731,0.356
1822,2025-03-04,14,5,HB,68,0.275
1823,2025-03-05,21,2,EB,649,0.309
1824,2025-03-05,24,4,QB,76558,0.346
1825,2025-03-05,9,5,FB,76776,0.325
1826,2025-03-05,20,4,FB,80998,0.307
1827,2025-03-06,21,3,EB,1988,0.363
1828,2025-03-07,1,5,QB,63604,0.325
1829,2025-03-07,9,8,QB,43211,0.179
1830,2025-03-08,28,2,EB,7089,0.347
1831,2025-03-08,12,7,FB,55910,0.131
1832,2025-03-09,26,2,FB,5046,0.324
1833,2025-03-09,15,5,FB,61551,0.306
1834,2025-03-09,13,2,QB,13905,0.322
1835,2025-03-09,26,2,QB,5119,0.314
1836,2025-03-10,9,5,QB,18121,0.315
1837,2025-03-10,21,8,HB,23177,0.202
1838,2025-03-10,21,8,HB,863,0.185
1839,2025-03-11,10,3,QB,33835,0.338
1840,2025-03-12,21,3,FB,21200,0.318
1841,2025-03-12,26,2,QB,1382,0.327
1842,2025-03-12,5,2,QB,69,0.325
1843,2025-03-12,16,3,QB,130991,0.319
1844,2025-03-12,19,2,HB,30894,0.349
1845,2025-03-13,15,7,HB,2597,0.11
1846,2025-03-13,27,5,QB,31834,0.323
1847,2025-03-13,12,4,QB,2426,0.352
1848,2025-03-13,5,3,QB,62405,0.314
1849,2025-03-13,24,2,HB,7529,0.311
1850,2025-03-14,15,8,HB,70986,0.154
1851,2025-03-14,21,4,HB,6502,0.324
1852,2025-03-14,12,5,QB,251546,0.348
1853,2025-03-15,11,8,QB,6465,0.195
1854,2025-03-15,8,8,EB,97369,0.168
1855,2025-03-16,8,2,QB,4839,0.289
1856,2025-03-16,22,5,QB,7799,0.342
1857,2025-03-16,24,2,EB,3760,0.318
1858,2025-03-16,27,5,EB,23699,0.3
1859,2025-03-17,21,4,QB,2309,0.326
1860,2025-03-17,12,8,EB,29233,0.178
1861,2025-03-17,13,5,EB,16457,0.328
1862,2025-03-18,1,4,HB,36334,0.343
1863,2025-03-19,24,3,HB,43503,0.302
1864,2025-03-19,10,4,HB,17443,0.288
1865,2025-03-19,14,4,HB,87459,0.322
1866,2025-03-19,20,5,HB,81741,0.31
1867,2025-03-19,4,2,QB,1515,0.302
1868,2025-03-20,4,8,EB,22830,0.192
1869,2025-03-21,5,7,FB,98968,0.141
1870,2025-03-21,27,7,QB,15033,0.137
1871,2025-03-22,19,4,FB,34593,0.326
1872,2025-03-22,9,2,QB,9633,0.356
1873,2025-03-22,22,7,EB,206030,0.152
1874,2025-03-23,26,3,QB,135470,0.287
1875,2025-03-23,26,5,HB,93965,0.317
1876,2025-03-23,12,8,QB,22265,0.16
1877,2025-03-24,18,4,HB,15137,0.32
1878,2025-03-24,5,8,FB,20943,0.198
1879,2025-03-24,19,7,QB,177266,0.145
1880,2025-03-25,27,3,FB,47712,0.294
1881,2025-03-25,7,7,QB,178994,0.127
1882,2025-03-25,17,3,HB,23829,0.318
1883,2025-03-25,24,5,FB,133484,0.367
1884,2025-03-25,17,2,EB,58,0.313
1885,2025-03-27,13,7,FB,41971,0.12
1886,2025-03-28,1,5,FB,2956,0.319
1887,2025-03-28,3,2,QB,18454,0.29
1888,2025-03-29,25,4,HB,7889,0.272
1889,2025-03-29,14,8,QB,21076,0.172
1890,2025-03-31,9,8,HB,57648,0.167
1891,2025-03-31,26,3,EB,92242,0.326
1892,2025-03-31,4,7,HB,348691,0.142
1893,2025-03-31,22,2,HB,16878,0.307
1894,2025-04-01,5,4,QB,50922,0.309
1895,2025-04-01,28,4,HB,11473,0.352
1896,2025-04-01,7,8,QB,34804,0.17
1897,2025-04-01,14,7,HB,66431,0.125
1898,2025-04-02,2,4,QB,11486,0.337
1899,2025-04-02,25,8,HB,9828,0.176
1900,2025-04-03,4,5,FB,17108,0.41
1901,2025-04-03,22,3,EB,4808,0.33
1902,2025-04-04,28,2,FB,14077,0.324
1903,2025-04-04,26,8,QB,22059,0.179
1904,2025-04-04,13,3,HB,258351,0.341
1905,2025-04-05,22,5,FB,163465,0.299
1906,2025-04-05,27,4,EB,56434,0.292
1907,2025-04-05,12,8,QB,25896,0.2
1908,2025-04-05,24,2,EB,13827,0.328
1909,2025-04-06,26,3,HB,43376,0.316
1910,2025-04-06,8,8,FB,69233,0.148
1911,2025-04-07,13,5,HB,102099,0.343
1912,2025-04-08,21,2,EB,5347,0.314
1913,2025-04-08,14,7,QB,32510,0.145
1914,2025-04-08,10,4,FB,4582,0.305
1915,2025-04-10,8,5,QB,13755,0.312
1916,2025-04-10,19,3,HB,148610,0.311
1917,2025-04-10,14,8,QB,47706,0.159
1918,2025-04-10,25,7,FB,27311,0.138
1919,2025-04-11,21,5,QB,74193,0.298
1920,2025-04-12,27,8,EB,2717,0.173
1921,2025-04-12,24,8,QB,5411,0.172
1922,2025-04-12,27,5,QB,55859,0.322
1923,2025-04-12,23,8,QB,39651,0.18
1924,2025-04-12,12,7,HB,2582,0.126
1925,2025-04-13,3,8,HB,102991,0.195
1926,2025-04-13,7,7,HB,3723,0.16
1927,2025-04-13,21,7,QB,110310,0.133
1928,2025-04-13,19,7,HB,62134,0.141
1929,2025-04-13,22,4,QB,91543,0.334
1930,2025-04-13,22,7,HB,157031,0.137
1931,2025-04-13,7,8,EB,1199,0.164
1932,2025-04-14,8,5,HB,77655,0.342
1933,2025-04-14,28,5,HB,3775,0.294
1934,2025-04-14,25,8,HB,28719,0.187
1935,2025-04-14,23,3,HB,15587,0.333
1936,2025-04-14,23,5,QB,62678,0.3
1937,2025-04-15,28,5,HB,107220,0.315
1938,2025-04-15,22,5,HB,69013,0.291
1939,2025-04-15,19,3,QB,92728,0.365
1940,2025-04-15,20,5,HB,61259,0.314
1941,2025-04-16,12,8,QB,523,0.182
1942,2025-04-16,1,7,QB,531299,0.12
1943,2025-04-16,13,3,QB,9280,0.27
1944,2025-04-17,25,8,HB,48423,0.174
1945,2025-04-17,26,2,HB,64863,0.303
1946,2025-04-17,20,4,HB,29127,0.316
1947,2025-04-19,12,8,HB,38966,0.183
1948,2025-04-19,2,2,QB,9040,0.373
1949,2025-04-19,20,4,EB,217509,0.361
1950,2025-04-19,11,3,QB,707,0.321
1951,2025-04-20,19,3,FB,15169,0.346
1952,2025-04-20,15,5,FB,1838,0.346
1953,2025-04-20,11,5,HB,102352,0.298
1954,2025-04-20,22,2,QB,2041,0.339
1955,2025-04-21,18,7,EB,229789,0.137
1956,2025-04-21,6,7,QB,70061,0.128
1957,2025-04-21,9,2,HB,31901,0.287
1958,2025-04-22,7,7,EB,19791,0.15
1959,2025-04-22,25,5,FB,132091,0.288
1960,2025-04-22,1,2,HB,9528,0.363
1961,2025-04-23,4,3,QB,964,0.32
1962,2025-04-23,17,2,HB,16754,0.312
1963,2025-04-23,1,2,QB,8814,0.362
1964,2025-04-23,4,4,QB,10807,0.297
1965,2025-04-24,3,7,HB,113164,0.152
1966,2025-04-24,10,3,QB,8215,0.312
1967,2025-04-25,22,5,EB,65666,0.302
1968,2025-04-25,12,3,QB,88225,0.294
1969,2025-04-25,10,2,EB,55622,0.304
1970,2025-04-26,7,3,QB,32653,0.319
1971,2025-04-26,25,8,FB,26794,0.194
1972,2025-04-27,17,5,HB,99262,0.332
1973,2025-04-27,2,7,FB,19170,0.135
1974,2025-04-28,12,4,FB,17827,0.321
1975,2025-04-28,5,2,HB,70841,0.347
1976,2025-04-29,26,8,HB,80421,0.176
1977,2025-04-29,2,7,QB,105076,0.153
1978,2025-05-01,17,3,HB,55103,0.372
1979,2025-05-01,5,8,QB,42705,0.189
1980,2025-05-01,7,5,EB,32542,0.345
1981,2025-05-01,7,4,QB,167253,0.304
1982,2025-05-01,4,2,QB,8597,0.323
1983,2025-05-02,9,5,FB,41771,0.36
1984,2025-05-03,18,8,QB,53070,0.179
1985,2025-05-03,4,7,HB,67317,0.138
1986,2025-05-04,1,8,HB,33085,0.212
1987,2025-05-04,22,2,FB,6849,0.361
1988,2025-05-04,8,8,QB,30247,0.188
1989,2025-05-04,9,4,FB,1697,0.354
1990,2025-05-05,10,5,HB,134105,0.31
1991,2025-05-05,24,7,QB,32630,0.151
1992,2025-05-05,13,4,HB,22494,0.3
1993,2025-05-06,24,2,QB,13024,0.281
1994,2025-05-06,13,8,FB,287,0.198
1995,2025-05-06,25,4,QB,5960,0.321
1996,2025-05-06,13,3,FB,66054,0.306
1997,2025-05-06,24,8,HB,49499,0.205
1998,2025-05-06,24,8,HB,20684,0.191
1999,2025-05-07,28,2,QB,27595,0.267
2000,2025-05-08,12,5,EB,27589,0.309
2001,2025-05-08,14,7,QB,291716,0.127
2002,2025-05-10,26,4,QB,13240,0.27
2003,2025-05-10,3,8,FB,58627,0.179
2004,2025-05-10,27,8,QB,24465,0.184
2005,2025-05-10,27,3,QB,6842,0.279
2006,2025-05-11,17,7,EB,105870,0.144
2007,2025-05-11,9,4,EB,48541,0.323
2008,2025-05-12,10,2,QB,5009,0.352
2009,2025-05-12,18,4,HB,5351,0.321
2010,2025-05-12,23,5,QB,12450,0.248
2011,2025-05-12,22,8,HB,1785,0.231
2012,2025-05-13,22,2,QB,2603,0.326
2013,2025-05-14,14,8,HB,16667,0.18
2014,2025-05-14,3,8,HB,56086,0.193
2015,2025-05-14,4,5,QB,100007,0.275
2016,2025-05-15,5,3,FB,69249,0.341
2017,2025-05-15,25,8,QB,11790,0.203
2018,2025-05-15,6,4,QB,880,0.337
2019,2025-05-16,2,3,QB,76707,0.292
2020,2025-05-16,20,8,FB,15405,0.208
2021,2025-05-16,8,2,HB,36693,0.339
2022,2025-05-17,9,7,FB,231890,0.139
2023,2025-05-17,23,5,EB,3583,0.318
2024,2025-05-17,9,2,QB,5208,0.302
2025,2025-05-17,23,5,EB,35010,0.282
2026,2025-05-18,15,4,EB,32911,0.315
2027,2025-05-18,5,2,EB,14290,0.321
2028,2025-05-19,5,7,HB,109134,0.136
2029,2025-05-20,2,5,QB,76358,0.332
2030,2025-05-21,8,7,HB,304082,0.143
2031,2025-05-21,25,2,QB,6831,0.319
2032,2025-05-21,28,2,QB,27631,0.333
2033,2025-05-22,18,8,QB,30675,0.177
2034,2025-05-22,28,4,QB,19912,0.331
2035,2025-05-23,28,2,QB,15258,0.302
2036,2025-05-23,3,5,FB,24763,0.35
2037,2025-05-23,16,4,QB,11214,0.318
2038,2025-05-24,6,5,EB,58899,0.365
2039,2025-05-24,7,5,HB,46059,0.323
2040,2025-05-24,22,4,QB,40264,0.275
2041,2025-05-25,15,2,QB,31029,0.313
2042,2025-05-26,28,5,QB,16582,0.324
2043,2025-05-26,8,3,FB,41336,0.343
2044,2025-05-27,13,4,EB,34469,0.309
2045,2025-05-28,23,5,HB,4386,0.381
2046,2025-05-28,19,3,QB,204199,0.339
2047,2025-05-28,15,8,QB,10663,0.192
2048,2025-05-28,10,2,EB,1276,0.309
2049,2025-05-28,6,5,HB,190028,0.313
2050,2025-05-30,23,3,QB,105366,0.356
2051,2025-05-31,16,7,QB,78205,0.14
2052,2025-05-31,21,4,QB,29442,0.277
2053,2025-05-31,10,5,QB,23105,0.305
2054,2025-06-01,27,7,HB,27963,0.146
2055,2025-06-02,1,7,FB,33587,0.14
2056,2025-06-03,9,7,FB,4815,0.142
2057,2025-06-03,13,8,HB,26175,0.154
2058,2025-06-04,12,2,FB,5393,0.328
2059,2025-06-04,27,3,EB,21422,0.293
2060,2025-06-05,18,7,FB,137262,0.132
2061,2025-06-05,1,2,HB,3798,0.32
2062,2025-06-05,16,2,HB,2305,0.302
2063,2025-06-05,21,5,HB,22806,0.305
2064,2025-06-06,22,2,EB,2345,0.37
2065,2025-06-07,12,3,HB,4536,0.3
2066,2025-06-07,17,3,HB,14904,0.307
2067,2025-06-08,28,3,QB,7109,0.339
2068,2025-06-08,20,4,QB,160130,0.325
2069,2025-06-09,2,8,HB,9297,0.181
2070,2025-06-10,24,3,FB,71295,0.305
2071,2025-06-10,3,5,HB,4723,0.312
2072,2025-06-10,3,3,HB,38118,0.274
2073,2025-06-10,18,7,HB,184517,0.125
2074,2025-06-10,15,7,QB,62333,0.127
2075,2025-06-10,4,2,EB,4175,0.308
2076,2025-06-10,23,3,FB,26680,0.314
2077,2025-06-11,12,5,QB,37289,0.303
2078,2025-06-11,17,2,HB,13707,0.298
2079,2025-06-11,15,2,QB,13432,0.306
2080,2025-06-13,5,8,QB,8565,0.18
2081,2025-06-13,8,3,QB,35439,0.323
2082,2025-06-13,23,4,EB,46518,0.3
2083,2025-06-13,4,2,QB,2880,0.285
2084,2025-06-14,18,5,EB,67984,0.302
2085,2025-06-14,9,2,QB,43101,0.326
2086,2025-06-14,10,3,FB,11811,0.341
2087,2025-06-14,15,4,QB,45197,0.292
2088,2025-06-15,1,5,HB,27498,0.306
2089,2025-06-15,24,2,HB,15564,0.329
2090,2025-06-15,19,2,HB,10699,0.347
2091,2025-06-16,1,2,QB,13990,0.326
2092,2025-06-16,16,4,HB,19046,0.358
2093,2025-06-16,17,5,QB,38368,0.317
2094,2025-06-16,14,5,HB,109371,0.341
2095,2025-06-17,22,3,QB,2278,0.284
2096,2025-06-17,9,5,QB,70136,0.326
2097,2025-06-18,8,8,QB,14884,0.159
2098,2025-06-18,13,2,QB,2781,0.308
2099,2025-06-18,1,7,FB,36029,0.123
2100,2025-06-18,26,7,EB,115425,0.155
2101,2025-06-18,13,2,QB,29821,0.35
2102,2025-06-18,13,5,FB,37104,0.323
2103,2025-06-19,23,7,HB,6150,0.154
2104,2025-06-20,7,4,QB,7255,0.345
2105,2025-06-20,7,4,HB,4559,0.333
2106,2025-06-20,1,2,HB,14592,0.287
2107,2025-06-21,19,3,QB,19141,0.335
2108,2025-06-21,26,3,HB,24090,0.306
2109,2025-06-22,13,5,EB,20864,0.263
2110,2025-06-22,14,8,EB,47245,0.201
2111,2025-06-22,25,3,QB,1148,0.302
2112,2025-06-22,16,4,HB,56552,0.279
2113,2025-06-22,26,2,HB,1861,0.351
2114,2025-06-23,17,8,QB,19093,0.176
2115,2025-06-23,10,3,HB,27415,0.323
2116,2025-06-23,24,8,HB,171455,0.18
2117,2025-06-24,6,8,HB,11868,0.191
2118,2025-06-24,7,3,FB,123296,0.319
2119,2025-06-25,7,8,HB,31081,0.177
2120,2025-06-25,17,3,QB,37077,0.321
2121,2025-06-26,5,7,QB,5051,0.15
2122,2025-06-27,5,5,QB,4947,0.378
2123,2025-06-27,15,7,QB,278802,0.138
2124,2025-06-27,26,3,QB,9338,0.342
2125,2025-06-27,24,2,FB,7905,0.307
2126,2025-06-27,20,5,HB,78842,0.336
2127,2025-06-27,27,2,EB,3621,0.289
2128,2025-06-27,13,5,HB,289903,0.32
2129,2025-06-28,2,4,HB,39122,0.373
2130,2025-06-29,4,2,FB,13392,0.274
2131,2025-06-30,11,8,EB,97125,0.187
2132,2025-06-30,19,7,HB,38267,0.151
2133,2025-06-30,17,3,HB,20130,0.334
2134,2025-06-30,2,5,QB,18771,0.285
2135,2025-06-30,5,5,QB,36133,0.325
2136,2025-06-30,15,7,QB,167906,0.123
2137,2025-07-01,28,7,FB,694,0.138
2138,2025-07-01,21,8,FB,33020,0.188
2139,2025-07-01,3,3,EB,15754,0.294
2140,2025-07-02,6,7,HB,99378,0.119
2141,2025-07-02,13,3,EB,103592,0.331
2142,2025-07-02,24,8,QB,21334,0.165
2143,2025-07-03,3,3,QB,19603,0.346
2144,2025-07-03,4,3,FB,12449,0.306
2145,2025-07-03,3,2,EB,27952,0.352
2146,2025-07-04,3,4,EB,12822,0.304
2147,2025-07-04,10,5,EB,53083,0.295
2148,2025-07-04,5,5,QB,57121,0.296
2149,2025-07-04,26,3,HB,17480,0.282
2150,2025-07-05,1,4,EB,38481,0.317
2151,2025-07-05,13,7,HB,116279,0.14
2152,2025-07-05,12,5,HB,299026,0.341
2153,2025-07-05,12,3,QB,22743,0.366
2154,2025-07-06,26,2,EB,33770,0.314
2155,2025-07-07,24,4,QB,2424,0.376
2156,2025-07-07,21,2,EB,3452,0.34
2157,2025-07-07,8,3,HB,27233,0.322
2158,2025-07-08,8,7,QB,238727,0.146
2159,2025-07-08,14,7,EB,176617,0.131
2160,2025-07-08,24,2,HB,63560,0.331
2161,2025-07-08,9,3,QB,17439,0.32
2162,2025-07-09,23,3,QB,2451,0.35
2163,2025-07-10,8,5,FB,78399,0.335
2164,2025-07-10,15,8,EB,12966,0.149
2165,2025-07-10,22,2,FB,6852,0.343
2166,2025-07-11,28,8,HB,48656,0.186
2167,2025-07-11,8,4,QB,123155,0.334
2168,2025-07-11,7,3,HB,4793,0.32
2169,2025-07-12,2,8,HB,34139,0.203
2170,2025-07-12,7,2,HB,5322,0.348
2171,2025-07-12,22,3,EB,36562,0.327
2172,2025-07-12,20,7,HB,135648,0.124
2173,2025-07-13,26,8,HB,12185,0.191
2174,2025-07-13,17,8,HB,2757,0.176
2175,2025-07-13,25,4,HB,37777,0.282
2176,2025-07-13,4,4,HB,29833,0.36
2177,2025-07-14,21,3,QB,22863,0.336
2178,2025-07-14,7,7,FB,172027,0.148
2179,2025-07-14,10,3,HB,659,0.342
2180,2025-07-14,19,5,QB,122624,0.351
2181,2025-07-15,25,8,QB,29727,0.178
2182,2025-07-15,14,2,HB,36722,0.399
2183,2025-07-15,14,3,HB,16774,0.328
2184,2025-07-15,28,8,HB,610,0.175
2185,2025-07-16,3,3,QB,77662,0.331
2186,2025-07-16,12,3,HB,40398,0.314
2187,2025-07-16,14,5,HB,8354,0.305
2188,2025-07-17,9,4,FB,56,0.32
2189,2025-07-17,24,7,QB,4526,0.134
2190,2025-07-19,5,7,HB,9020,0.142
2191,2025-07-20,25,4,QB,81790,0.298
2192,2025-07-22,17,3,EB,33120,0.291
2193,2025-07-23,4,8,QB,1109,0.177
2194,2025-07-23,10,2,FB,1506,0.288
2195,2025-07-24,21,2,HB,10415,0.311
2196,2025-07-25,28,8,HB,65077,0.177
2197,2025-07-26,18,3,QB,27322,0.3
2198,2025-07-26,5,7,HB,158988,0.162
2199,2025-07-26,8,3,FB,27948,0.312
2200,2025-07-26,20,5,EB,68305,0.32
2201,2025-07-26,20,8,HB,33126,0.177
2202,2025-07-26,19,7,QB,76395,0.138
2203,2025-07-27,2,4,HB,8303,0.303
2204,2025-07-27,28,4,HB,2116,0.267
2205,2025-07-28,28,3,QB,20444,0.306
2206,2025-07-28,2,4,FB,31249,0.367
2207,2025-07-29,10,5,EB,93437,0.325
2208,2025-07-29,10,5,HB,108512,0.379
2209,2025-07-29,24,2,QB,15043,0.321
2210,2025-07-29,14,8,EB,4205,0.185
2211,2025-07-30,22,8,QB,43606,0.184
2212,2025-07-31,1,8,QB,46395,0.167
2213,2025-08-01,20,8,QB,19524,0.181
2214,2025-08-02,22,4,HB,12078,0.37
2215,2025-08-02,15,7,FB,73019,0.141
2216,2025-08-02,19,4,HB,21505,0.322
2217,2025-08-02,23,3,QB,58300,0.304
2218,2025-08-02,22,7,QB,33186,0.136
2219,2025-08-03,13,3,QB,49298,0.313
2220,2025-08-03,18,7,QB,2586,0.137
2221,2025-08-03,17,5,FB,10620,0.286
2222,2025-08-03,8,5,QB,20915,0.301
2223,2025-08-04,7,2,HB,2,0.335
2224,2025-08-04,19,2,QB,9521,0.331
2225,2025-08-04,17,4,HB,2101,0.319
2226,2025-08-04,20,3,QB,49927,0.347
2227,2025-08-06,28,8,HB,25353,0.189
2228,2025-08-06,15,7,FB,10595,0.143
2229,2025-08-06,7,4,QB,123898,0.314
2230,2025-08-07,19,2,HB,16314,0.279
2231,2025-08-07,8,7,QB,134644,0.135
2232,2025-08-08,6,2,FB,20260,0.317
2233,2025-08-08,23,7,HB,130014,0.145
2234,2025-08-08,10,2,HB,4270,0.314
2235,2025-08-09,8,7,HB,86741,0.13
2236,2025-08-09,2,5,FB,91592,0.316
2237,2025-08-10,8,5,HB,6292,0.265
2238,2025-08-11,18,5,QB,105947,0.314
2239,2025-08-11,2,2,EB,28030,0.288
2240,2025-08-13,7,8,QB,31974,0.167
2241,2025-08-13,11,4,FB,17353,0.312
2242,2025-08-13,22,8,HB,17346,0.17
2243,2025-08-13,1,4,HB,13790,0.332
2244,2025-08-13,4,3,EB,20802,0.353
2245,2025-08-13,11,8,HB,40084,0.186
2246,2025-08-13,8,5,HB,31698,0.319
2247,2025-08-14,8,5,EB,169485,0.362
2248,2025-08-15,1,7,QB,502833,0.161
2249,2025-08-15,9,5,HB,163946,0.348
2250,2025-08-16,27,3,QB,15943,0.33
2251,2025-08-16,17,2,EB,39536,0.343
2252,2025-08-17,5,8,HB,124516,0.181
2253,2025-08-17,14,2,FB,13913,0.382
2254,2025-08-17,27,5,FB,12282,0.351
2255,2025-08-17,12,8,HB,11496,0.188
2256,2025-08-17,15,3,QB,85427,0.313
2257,2025-08-18,9,8,FB,33594,0.172
2258,2025-08-18,16,3,QB,153945,0.322
2259,2025-08-18,28,3,FB,9158,0.342
2260,2025-08-19,15,3,QB,87178,0.314
2261,2025-08-20,13,7,EB,160851,0.14
2262,2025-08-20,8,3,QB,15377,0.279
2263,2025-08-20,25,4,HB,33866,0.383
2264,2025-08-21,9,2,HB,13358,0.318
2265,2025-08-21,25,5,QB,96907,0.286
2266,2025-08-22,12,5,HB,34284,0.287
2267,2025-08-22,10,8,QB,3148,0.173
2268,2025-08-22,20,5,QB,54134,0.312
2269,2025-08-22,7,2,EB,8724,0.328
2270,2025-08-23,22,2,EB,16820,0.285
2271,2025-08-23,17,4,QB,3679,0.313
2272,2025-08-24,6,5,HB,53250,0.318
2273,2025-08-24,25,3,HB,57,0.314
2274,2025-08-24,27,4,FB,108481,0.332
2275,2025-08-24,28,5,EB,1464,0.285
2276,2025-08-24,9,8,FB,17163,0.173
2277,2025-08-25,20,5,HB,62193,0.347
2278,2025-08-26,10,8,QB,21604,0.173
2279,2025-08-26,28,8,QB,15322,0.18
2280,2025-08-27,1,8,EB,37499,0.196
2281,2025-08-27,17,2,EB,2033,0.328
2282,2025-08-27,25,2,QB,18524,0.34
2283,2025-08-28,21,8,HB,19318,0.179
2284,2025-08-29,17,2,HB,15280,0.354
2285,2025-08-30,2,2,QB,3765,0.311
2286,2025-08-30,2,3,HB,6341,0.242
2287,2025-08-30,3,2,HB,16065,0.315
2288,2025-08-31,25,8,QB,613,0.173
2289,2025-08-31,6,8,EB,16322,0.182
2290,2025-08-31,18,2,HB,4680,0.307
2291,2025-09-01,24,3,HB,69466,0.322
2292,2025-09-02,18,7,EB,20679,0.126
2293,2025-09-02,7,7,EB,71718,0.133
2294,2025-09-02,6,3,HB,5596,0.31
2295,2025-09-03,6,5,FB,101461,0.323
2296,2025-09-03,4,3,QB,37677,0.326
2297,2025-09-04,27,5,QB,15435,0.382
2298,2025-09-05,27,7,EB,135797,0.152
2299,2025-09-05,7,5,HB,48576,0.298
2300,2025-09-06,3,5,HB,48333,0.34
2301,2025-09-06,3,2,QB,51514,0.351
2302,2025-09-06,14,2,HB,76,0.344
2303,2025-09-07,3,4,HB,17786,0.272
2304,2025-09-07,10,8,QB,36677,0.183
2305,2025-09-08,12,5,HB,4344,0.272
2306,2025-09-08,21,5,EB,79042,0.322
2307,2025-09-09,13,4,QB,35296,0.406
2308,2025-09-09,22,4,HB,5639,0.354
2309,2025-09-09,25,4,QB,30080,0.295
2310,2025-09-09,7,3,HB,42184,0.278
2311,2025-09-10,28,8,HB,63003,0.178
2312,2025-09-10,4,7,QB,109649,0.129
2313,2025-09-12,14,7,EB,2801,0.13
2314,2025-09-12,21,2,QB,28335,0.274
2315,2025-09-13,25,7,HB,52406,0.155
2316,2025-09-13,15,4,EB,7568,0.316
2317,2025-09-13,7,3,QB,8502,0.329
2318,2025-09-14,2,2,QB,11413,0.303
2319,2025-09-14,11,7,QB,25686,0.127
2320,2025-09-14,14,2,EB,21898,0.342
2321,2025-09-14,12,8,QB,6563,0.173
2322,2025-09-15,28,3,QB,34068,0.292
2323,2025-09-15,6,7,HB,33434,0.139
2324,2025-09-15,28,2,QB,1707,0.327
2325,2025-09-15,1,3,HB,5919,0.307
2326,2025-09-15,23,5,QB,107313,0.333
2327,2025-09-16,4,4,HB,6809,0.345
2328,2025-09-16,1,8,HB,80632,0.187
2329,2025-09-16,3,3,QB,63234,0.336
2330,2025-09-16,6,5,QB,87574,0.333
2331,2025-09-17,2,3,QB,2495,0.334
2332,2025-09-17,11,4,FB,9093,0.342
2333,2025-09-18,27,8,QB,33001,0.171
2334,2025-09-18,15,2,QB,9693,0.282
2335,2025-09-18,12,2,QB,26405,0.306
2336,2025-09-18,12,3,EB,25012,0.323
2337,2025-09-18,19,4,QB,73777,0.294
2338,2025-09-19,22,7,QB,138833,0.141
2339,2025-09-19,23,5,HB,58577,0.29
2340,2025-09-20,15,8,QB,15312,0.172
2341,2025-09-20,21,3,QB,17882,0.346
2342,2025-09-20,11,7,QB,220235,0.125
2343,2025-09-21,17,7,QB,111533,0.126
2344,2025-09-21,20,5,HB,39546,0.292
2345,2025-09-22,28,8,QB,11885,0.162
2346,2025-09-22,8,4,EB,117988,0.337
2347,2025-09-22,27,4,EB,21192,0.337
2348,2025-09-22,15,4,QB,17289,0.293
2349,2025-09-23,13,5,HB,99311,0.275
2350,2025-09-23,21,2,QB,34653,0.387
2351,2025-09-23,28,4,HB,7887,0.298
2352,2025-09-23,15,5,QB,6975,0.281
2353,2025-09-23,11,3,HB,148419,0.309
2354,2025-09-24,2,3,QB,17377,0.376
2355,2025-09-24,21,5,QB,115105,0.263
2356,2025-09-24,25,2,QB,92,0.316
2357,2025-09-25,13,2,QB,6918,0.307
2358,2025-09-25,8,2,HB,7461,0.297
2359,2025-09-26,7,7,HB,154949,0.163
2360,2025-09-26,24,8,HB,25769,0.19
2361,2025-09-26,27,7,HB,58393,0.146
2362,2025-09-27,3,5,HB,58379,0.317
2363,2025-09-27,8,5,QB,1650,0.333
2364,2025-09-27,26,8,HB,113399,0.186
2365,2025-09-27,26,4,QB,22010,0.343
2366,2025-09-28,16,5,QB,45364,0.323
2367,2025-09-28,24,5,QB,9692,0.31
2368,2025-09-28,21,3,EB,16877,0.322
2369,2025-09-29,15,5,HB,23063,0.306
