cosecha_id,fecha,bloque_id,tallos,grado_calidad,largo_cm
13022,2025-09-27,10,10062,B,90
13023,2025-09-27,11,5344,A,58
13024,2025-09-27,12,11300,C,44
13025,2025-09-27,13,4822,C,43
13026,2025-09-27,14,6379,B,52
13027,2025-09-27,15,7169,B,49
13028,2025-09-27,16,9049,B,63
13029,2025-09-27,17,11745,A,66
13030,2025-09-27,18,5342,A,67
13031,2025-09-28,1,11311,B,57
13032,2025-09-28,2,3635,B,62
13033,2025-09-28,3,14754,A,84
13034,2025-09-28,5,5164,A,65
13035,2025-09-28,6,4703,B,71
13036,2025-09-28,7,5209,B,45
13037,2025-09-28,8,7465,B,70
13038,2025-09-28,9,8656,C,42
13039,2025-09-28,10,8260,A,65
13040,2025-09-28,11,5422,B,44
13041,2025-09-28,12,11390,C,67
13042,2025-09-28,13,5444,C,44
13043,2025-09-28,14,6286,B,63
13044,2025-09-28,15,7351,B,90
13045,2025-09-28,16,7023,B,32
13046,2025-09-28,17,14426,A,56
13047,2025-09-28,18,4902,B,47
13048,2025-09-29,1,11525,B,62
13049,2025-09-29,3,15807,C,61
13050,2025-09-29,4,14687,B,68
13051,2025-09-29,5,4728,A,58
13052,2025-09-29,6,6101,B,59
13053,2025-09-29,9,10319,A,46
13054,2025-09-29,10,8683,B,72
13055,2025-09-29,11,6139,A,66
13056,2025-09-29,17,13332,C,40
13057,2025-09-29,18,5936,B,49
13058,2025-09-30,1,12166,A,51
13059,2025-09-30,2,3737,B,50
13060,2025-09-30,3,16739,C,56
13061,2025-09-30,4,13555,B,52
13062,2025-09-30,5,5013,C,60
13063,2025-09-30,6,4577,B,61
13064,2025-09-30,7,5389,C,37
13065,2025-09-30,8,8621,C,62
13066,2025-09-30,9,10231,A,72
13067,2025-09-30,10,7934,A,67
13068,2025-09-30,11,6119,B,67
13069,2025-09-30,12,11981,B,44
13070,2025-09-30,15,7654,A,59
13071,2025-09-30,16,9279,A,68
13072,2025-09-30,17,15572,C,61
13073,2025-09-30,18,5806,A,79
13074,2025-10-01,1,12212,B,52
13075,2025-10-01,2,3712,B,86
13076,2025-10-01,3,15889,A,80
13077,2025-10-01,4,13360,B,74
13078,2025-10-01,6,4450,B,46
13079,2025-10-01,7,4804,A,48
13080,2025-10-01,9,10070,B,79
13081,2025-10-01,11,6298,B,42
13082,2025-10-01,12,13077,B,54
13083,2025-10-01,14,6276,C,43
13084,2025-10-01,15,7902,A,53
13085,2025-10-01,16,8013,B,53
13086,2025-10-01,17,12209,A,66
13087,2025-10-02,1,12521,B,53
13088,2025-10-02,2,3579,B,62
13089,2025-10-02,3,16202,A,53
13090,2025-10-02,4,14188,A,58
13091,2025-10-02,5,5187,B,53
13092,2025-10-02,6,5284,C,42
13093,2025-10-02,7,4724,C,33
13094,2025-10-02,8,8174,B,48
13095,2025-10-02,9,9845,C,59
13096,2025-10-02,10,9082,B,64
13097,2025-10-02,11,7050,B,52
13098,2025-10-02,12,10719,B,58
13099,2025-10-02,13,5587,C,47
13100,2025-10-02,14,5608,A,67
13101,2025-10-02,15,8324,B,52
13102,2025-10-02,16,9388,B,59
13103,2025-10-02,17,11948,C,46
13104,2025-10-02,18,5198,C,59
13105,2025-10-03,1,13807,B,52
13106,2025-10-03,2,3498,A,70
13107,2025-10-03,3,15633,A,57
13108,2025-10-03,4,14107,B,42
13109,2025-10-03,6,4162,A,53
13110,2025-10-03,7,5090,A,71
13111,2025-10-03,8,7210,A,60
13112,2025-10-03,9,9784,B,60
13113,2025-10-03,10,8385,A,62
13114,2025-10-03,11,6181,A,69
13115,2025-10-03,12,12916,A,71
13116,2025-10-03,13,4434,C,30
13117,2025-10-03,14,6169,B,44
13118,2025-10-03,15,7254,B,43
13119,2025-10-03,16,9301,B,59
13120,2025-10-03,17,12538,C,57
13121,2025-10-03,18,5090,C,42
13122,2025-10-04,2,3511,B,55
13123,2025-10-04,5,4666,B,64
13124,2025-10-04,6,4897,A,57
13125,2025-10-04,7,4487,A,63
13126,2025-10-04,9,10421,A,67
13127,2025-10-04,10,8697,B,41
13128,2025-10-04,11,6423,A,48
13129,2025-10-04,13,4925,B,56
13130,2025-10-04,14,5821,A,80
13131,2025-10-04,15,6963,B,43
13132,2025-10-04,16,8311,C,34
13133,2025-10-04,17,14082,A,74
13134,2025-10-05,1,11134,B,60
13135,2025-10-05,2,3499,A,52
13136,2025-10-05,3,16744,C,53
13137,2025-10-05,4,13790,A,73
13138,2025-10-05,6,5848,A,71
13139,2025-10-05,7,5305,B,55
13140,2025-10-05,8,6676,B,64
13141,2025-10-05,9,9996,C,59
13142,2025-10-05,10,10184,B,62
13143,2025-10-05,11,5652,A,61
13144,2025-10-05,12,10054,A,60
13145,2025-10-05,13,4765,C,78
13146,2025-10-05,14,6067,B,57
13147,2025-10-05,15,7623,A,32
13148,2025-10-05,16,7975,B,53
13149,2025-10-05,17,12312,C,44
13150,2025-10-06,1,10582,B,33
13151,2025-10-06,2,3876,B,58
13152,2025-10-06,3,18616,A,49
13153,2025-10-06,4,12023,A,54
13154,2025-10-06,5,5901,B,63
13155,2025-10-06,7,4490,B,71
13156,2025-10-06,9,10271,A,71
13157,2025-10-06,10,8927,B,57
13158,2025-10-06,11,6507,A,75
13159,2025-10-06,12,13259,A,55
13160,2025-10-06,13,5644,A,58
13161,2025-10-06,14,6426,B,81
13162,2025-10-06,15,6601,A,65
13163,2025-10-06,16,8163,B,54
13164,2025-10-06,17,12809,C,55
13165,2025-10-06,18,5562,B,61
13166,2025-10-07,1,11199,A,66
13167,2025-10-07,2,3723,B,55
13168,2025-10-07,3,16348,C,31
13169,2025-10-07,4,13605,A,43
13170,2025-10-07,6,4200,B,60
13171,2025-10-07,7,4492,B,45
13172,2025-10-07,8,7785,B,54
13173,2025-10-07,9,10191,A,61
13174,2025-10-07,10,8848,A,65
13175,2025-10-07,12,12080,C,41
13176,2025-10-07,13,4982,C,42
13177,2025-10-07,14,6593,A,48
13178,2025-10-07,16,10136,B,56
13179,2025-10-07,17,12781,A,76
13180,2025-10-08,2,2718,C,40
13181,2025-10-08,3,16618,B,47
13182,2025-10-08,4,14988,C,31
13183,2025-10-08,5,5481,C,51
13184,2025-10-08,6,4392,A,72
13185,2025-10-08,7,4547,B,48
13186,2025-10-08,8,7475,B,55
13187,2025-10-08,9,10919,B,60
13188,2025-10-08,12,12366,A,59
13189,2025-10-08,13,5488,B,39
13190,2025-10-08,14,7322,A,53
13191,2025-10-08,15,7847,B,81
13192,2025-10-08,16,9608,B,52
13193,2025-10-08,18,6398,C,34
13194,2025-10-09,1,13602,A,81
13195,2025-10-09,2,3740,B,46
13196,2025-10-09,3,17229,B,47
13197,2025-10-09,4,13758,C,53
13198,2025-10-09,5,5543,B,49
13199,2025-10-09,8,8034,B,71
13200,2025-10-09,9,10562,C,50
13201,2025-10-09,10,7618,A,67
13202,2025-10-09,11,6077,B,61
13203,2025-10-09,12,11160,A,83
13204,2025-10-09,13,5360,A,72
13205,2025-10-09,15,7194,C,43
13206,2025-10-09,16,8439,A,66
13207,2025-10-09,17,12021,A,52
13208,2025-10-09,18,5820,B,50
13209,2025-10-10,1,11401,C,44
13210,2025-10-10,2,3609,A,66
13211,2025-10-10,3,14666,B,60
13212,2025-10-10,5,5875,C,51
13213,2025-10-10,6,5440,A,71
13214,2025-10-10,7,4662,A,67
13215,2025-10-10,8,7578,B,60
13216,2025-10-10,9,10174,C,47
13217,2025-10-10,10,8864,A,69
13218,2025-10-10,11,6637,C,36
13219,2025-10-10,12,13213,B,73
13220,2025-10-10,13,4785,B,48
13221,2025-10-10,14,6806,C,41
13222,2025-10-10,15,6564,A,76
13223,2025-10-10,16,7949,B,48
13224,2025-10-10,18,6515,B,57
13225,2025-10-11,3,18547,B,51
13226,2025-10-11,4,15205,B,50
13227,2025-10-11,5,5013,A,73
13228,2025-10-11,6,4786,B,49
13229,2025-10-11,7,4375,B,48
13230,2025-10-11,8,7259,A,69
13231,2025-10-11,9,11236,B,30
13232,2025-10-11,11,5488,A,52
13233,2025-10-11,12,10853,B,60
13234,2025-10-11,13,4899,A,77
13235,2025-10-11,14,6566,A,50
13236,2025-10-11,15,6400,A,77
13237,2025-10-11,16,8433,A,69
13238,2025-10-11,17,12500,A,68
13239,2025-10-11,18,6199,A,60
13240,2025-10-12,2,3444,A,58
13241,2025-10-12,3,16588,A,84
13242,2025-10-12,4,13290,B,45
13243,2025-10-12,5,5833,B,67
13244,2025-10-12,6,5264,A,73
13245,2025-10-12,7,4666,B,58
13246,2025-10-12,8,8754,A,65
13247,2025-10-12,9,10356,A,73
13248,2025-10-12,11,5010,A,71
13249,2025-10-12,12,12788,B,62
13250,2025-10-12,13,5672,A,66
13251,2025-10-12,14,7073,A,64
13252,2025-10-12,15,7294,A,73
13253,2025-10-12,16,8518,A,65
13254,2025-10-12,18,6395,C,42
13255,2025-10-13,1,13025,A,63
13256,2025-10-13,2,3874,B,61
13257,2025-10-13,4,12354,C,51
13258,2025-10-13,5,5129,B,45
13259,2025-10-13,6,5546,A,58
13260,2025-10-13,8,7414,A,65
13261,2025-10-13,9,11065,A,56
13262,2025-10-13,10,7364,C,36
13263,2025-10-13,12,12777,B,50
13264,2025-10-13,15,7930,B,61
13265,2025-10-13,16,7524,A,74
13266,2025-10-13,17,13640,B,65
13267,2025-10-13,18,5144,B,62
13268,2025-10-14,1,14298,B,35
13269,2025-10-14,2,3823,B,62
13270,2025-10-14,3,15367,A,75
13271,2025-10-14,4,13912,A,73
13272,2025-10-14,5,4791,B,63
13273,2025-10-14,6,5705,C,34
13274,2025-10-14,7,4441,A,74
13275,2025-10-14,9,10505,B,53
13276,2025-10-14,10,8171,A,61
13277,2025-10-14,11,6360,C,40
13278,2025-10-14,12,11056,B,54
13279,2025-10-14,13,5191,A,72
13280,2025-10-14,14,5892,B,64
13281,2025-10-14,15,7922,B,54
13282,2025-10-14,16,8408,A,79
13283,2025-10-14,17,14469,A,61
13284,2025-10-14,18,5895,C,58
13285,2025-10-15,1,11389,A,48
13286,2025-10-15,2,3334,A,72
13287,2025-10-15,3,18698,C,61
13288,2025-10-15,5,5675,B,53
13289,2025-10-15,7,4452,A,58
13290,2025-10-15,8,7230,A,70
13291,2025-10-15,9,8543,B,35
13292,2025-10-15,10,8562,B,54
13293,2025-10-15,12,13892,B,60
13294,2025-10-15,14,5526,B,60
13295,2025-10-15,16,9239,A,79
13296,2025-10-15,17,11830,B,62
13297,2025-10-15,18,5434,B,78
13298,2025-10-16,1,11428,B,65
13299,2025-10-16,2,3670,B,45
13300,2025-10-16,3,17336,A,68
13301,2025-10-16,4,13004,C,50
13302,2025-10-16,5,5918,B,50
13303,2025-10-16,8,7894,B,54
13304,2025-10-16,9,11065,C,50
13305,2025-10-16,10,8976,A,74
13306,2025-10-16,11,6734,B,63
13307,2025-10-16,12,12212,B,60
13308,2025-10-16,13,5011,B,41
13309,2025-10-16,14,6569,C,40
13310,2025-10-16,15,8434,B,49
13311,2025-10-16,16,7152,C,44
13312,2025-10-16,17,12285,B,66
13313,2025-10-16,18,4879,A,70
13314,2025-10-17,1,12888,C,47
13315,2025-10-17,3,17046,A,67
13316,2025-10-17,4,13895,A,73
13317,2025-10-17,5,6475,C,40
13318,2025-10-17,7,4566,C,47
13319,2025-10-17,8,8025,B,37
13320,2025-10-17,10,8875,B,60
13321,2025-10-17,11,6344,C,57
13322,2025-10-17,12,12617,A,70
13323,2025-10-17,13,5121,B,48
13324,2025-10-17,14,6138,C,70
13325,2025-10-17,15,7205,B,61
13326,2025-10-17,16,8907,B,62
13327,2025-10-17,17,11846,C,54
13328,2025-10-17,18,6302,B,55
13329,2025-10-18,1,12543,A,74
13330,2025-10-18,2,3162,A,67
13331,2025-10-18,3,16630,C,31
13332,2025-10-18,4,14647,A,64
13333,2025-10-18,5,4849,A,70
13334,2025-10-18,6,4821,C,54
13335,2025-10-18,8,7595,B,55
13336,2025-10-18,10,8892,B,52
13337,2025-10-18,11,5853,B,57
13338,2025-10-18,12,10525,A,70
13339,2025-10-18,13,4818,B,67
13340,2025-10-18,14,5906,B,43
13341,2025-10-18,15,7185,A,57
13342,2025-10-18,17,12873,C,47
13343,2025-10-18,18,5496,C,56
13344,2025-10-19,1,13651,A,53
13345,2025-10-19,2,3376,A,70
13346,2025-10-19,3,15999,C,58
13347,2025-10-19,6,4888,C,56
13348,2025-10-19,7,4760,C,56
13349,2025-10-19,8,6063,B,63
13350,2025-10-19,10,9272,B,69
13351,2025-10-19,11,4990,A,70
13352,2025-10-19,13,4745,B,72
13353,2025-10-19,14,5759,A,67
13354,2025-10-19,15,5774,C,47
13355,2025-10-19,17,12137,B,64
13356,2025-10-19,18,5153,A,70
13357,2025-10-20,1,12450,B,47
13358,2025-10-20,2,3799,C,41
13359,2025-10-20,3,17892,A,55
13360,2025-10-20,4,14439,C,50
13361,2025-10-20,6,4916,C,35
13362,2025-10-20,7,4739,A,59
13363,2025-10-20,8,7481,C,39
13364,2025-10-20,9,9742,A,59
13365,2025-10-20,10,8330,B,54
13366,2025-10-20,11,6014,C,62
13367,2025-10-20,12,10815,B,46
13368,2025-10-20,13,5258,B,53
13369,2025-10-20,14,6492,A,60
13370,2025-10-20,15,7006,C,61
13371,2025-10-20,16,9487,B,65
13372,2025-10-20,17,12926,B,56
13373,2025-10-20,18,5441,C,61
13374,2025-10-21,1,11552,B,65
13375,2025-10-21,2,3825,A,61
13376,2025-10-21,3,16507,B,44
13377,2025-10-21,4,16138,B,58
13378,2025-10-21,5,5700,B,47
13379,2025-10-21,6,5438,C,30
13380,2025-10-21,7,5148,A,53
13381,2025-10-21,8,8205,C,47
13382,2025-10-21,9,10201,C,42
13383,2025-10-21,10,9650,A,52
13384,2025-10-21,11,6634,A,66
13385,2025-10-21,12,12973,B,46
13386,2025-10-21,13,4793,C,36
13387,2025-10-21,15,7761,B,67
13388,2025-10-21,16,7894,A,75
13389,2025-10-21,17,13803,B,53
13390,2025-10-21,18,5270,C,42
13391,2025-10-22,2,3700,A,79
13392,2025-10-22,3,13755,A,64
13393,2025-10-22,4,13706,C,52
13394,2025-10-22,5,4733,A,67
13395,2025-10-22,6,5500,A,74
13396,2025-10-22,7,5276,A,72
13397,2025-10-22,8,7785,B,43
13398,2025-10-22,9,9545,C,42
13399,2025-10-22,11,5938,B,50
13400,2025-10-22,12,11036,A,47
13401,2025-10-22,13,4807,B,39
13402,2025-10-22,14,6199,B,45
13403,2025-10-22,15,8175,A,47
13404,2025-10-22,16,8650,B,63
13405,2025-10-22,17,10120,B,64
13406,2025-10-23,1,12949,B,63
13407,2025-10-23,2,3760,B,57
13408,2025-10-23,3,14865,B,79
13409,2025-10-23,5,4822,C,54
13410,2025-10-23,6,4922,B,48
13411,2025-10-23,7,4784,B,60
13412,2025-10-23,8,7736,A,67
13413,2025-10-23,10,8749,A,77
13414,2025-10-23,11,6144,B,35
13415,2025-10-23,12,11396,B,61
13416,2025-10-23,13,4754,A,45
13417,2025-10-23,14,6712,C,62
13418,2025-10-23,15,6783,B,64
13419,2025-10-23,16,8150,A,30
13420,2025-10-23,18,5528,B,46
13421,2025-10-24,1,12675,A,73
13422,2025-10-24,3,16081,C,30
13423,2025-10-24,4,13519,B,45
13424,2025-10-24,5,5031,B,56
13425,2025-10-24,6,5430,B,80
13426,2025-10-24,7,4419,A,67
13427,2025-10-24,8,6441,A,78
13428,2025-10-24,10,10129,B,68
13429,2025-10-24,12,12747,C,34
13430,2025-10-24,14,6357,B,48
13431,2025-10-24,15,7535,B,31
13432,2025-10-24,17,12216,A,56
13433,2025-10-24,18,6407,A,88
13434,2025-10-25,3,16729,B,52
13435,2025-10-25,4,13139,A,67
13436,2025-10-25,5,5398,B,57
13437,2025-10-25,7,5404,B,62
13438,2025-10-25,8,7039,B,55
13439,2025-10-25,9,9712,A,76
13440,2025-10-25,10,10097,C,65
13441,2025-10-25,11,5632,A,71
13442,2025-10-25,12,12976,A,58
13443,2025-10-25,13,5528,B,61
13444,2025-10-25,14,5748,B,72
13445,2025-10-25,15,7875,A,45
13446,2025-10-25,16,7942,B,50
13447,2025-10-25,17,13150,A,58
13448,2025-10-25,18,5328,A,63
13449,2025-10-26,2,3677,B,46
13450,2025-10-26,3,16250,B,43
13451,2025-10-26,4,13434,B,57
13452,2025-10-26,6,5017,A,77
13453,2025-10-26,7,4867,A,55
13454,2025-10-26,8,7716,B,64
13455,2025-10-26,9,9278,A,48
13456,2025-10-26,10,9649,A,90
13457,2025-10-26,11,6436,A,55
13458,2025-10-26,12,10771,A,75
13459,2025-10-26,13,5759,C,81
13460,2025-10-26,14,6786,B,73
13461,2025-10-26,15,7273,C,53
13462,2025-10-26,16,8822,C,53
13463,2025-10-26,17,11773,C,44
13464,2025-10-26,18,6375,C,50
13465,2025-10-27,1,13007,A,69
13466,2025-10-27,2,3782,B,80
13467,2025-10-27,3,17916,B,59
13468,2025-10-27,4,13553,A,62
13469,2025-10-27,5,5647,B,58
13470,2025-10-27,7,5583,B,69
13471,2025-10-27,9,10234,C,34
13472,2025-10-27,10,6811,C,49
13473,2025-10-27,11,6933,B,69
13474,2025-10-27,12,13036,B,66
13475,2025-10-27,13,4842,A,68
13476,2025-10-27,15,5939,A,62
13477,2025-10-27,16,8922,B,62
13478,2025-10-27,17,13897,B,55
13479,2025-10-27,18,6010,C,30
13480,2025-10-28,1,13209,C,40
13481,2025-10-28,2,3768,A,64
13482,2025-10-28,3,13776,A,54
13483,2025-10-28,4,14498,B,60
13484,2025-10-28,5,5805,A,57
13485,2025-10-28,6,5020,B,39
13486,2025-10-28,7,4023,A,62
13487,2025-10-28,8,8196,A,77
13488,2025-10-28,9,10169,B,60
13489,2025-10-28,10,10113,B,49
13490,2025-10-28,11,6045,B,54
13491,2025-10-28,12,12992,B,54
13492,2025-10-28,13,6024,C,44
13493,2025-10-28,16,8312,B,64
13494,2025-10-28,17,13610,A,61
13495,2025-10-28,18,5806,A,67
13496,2025-10-29,1,12511,B,63
13497,2025-10-29,2,3892,A,64
13498,2025-10-29,4,16741,A,63
13499,2025-10-29,5,5621,B,52
13500,2025-10-29,6,5813,A,45
13501,2025-10-29,7,4981,B,46
13502,2025-10-29,8,7383,C,50
13503,2025-10-29,9,10330,A,59
13504,2025-10-29,10,9550,A,60
13505,2025-10-29,11,5576,A,57
13506,2025-10-29,12,11090,B,50
13507,2025-10-29,13,4727,A,50
13508,2025-10-29,14,6234,B,53
13509,2025-10-29,15,7709,C,59
13510,2025-10-29,16,7446,C,30
13511,2025-10-29,17,13260,A,58
13512,2025-10-29,18,5965,B,39
13513,2025-10-30,1,11735,B,57
13514,2025-10-30,2,3755,C,38
13515,2025-10-30,3,13950,A,66
13516,2025-10-30,4,13286,B,55
13517,2025-10-30,5,6059,B,39
13518,2025-10-30,6,4417,B,53
13519,2025-10-30,7,5657,A,46
13520,2025-10-30,8,7713,B,55
13521,2025-10-30,9,9196,B,62
13522,2025-10-30,11,6097,A,79
13523,2025-10-30,13,5586,C,52
13524,2025-10-30,15,6715,A,65
13525,2025-10-30,16,8624,B,55
13526,2025-10-30,17,13488,B,54
13527,2025-10-30,18,5634,A,62
13528,2025-10-31,1,12034,B,73
13529,2025-10-31,2,3654,A,68
13530,2025-10-31,3,17316,A,78
13531,2025-10-31,4,13623,C,52
13532,2025-10-31,5,5542,B,45
13533,2025-10-31,6,4785,B,30
13534,2025-10-31,7,4765,A,60
13535,2025-10-31,8,7480,B,54
13536,2025-10-31,9,8736,B,67
13537,2025-10-31,10,9868,B,47
13538,2025-10-31,11,5039,B,55
13539,2025-10-31,13,4843,A,63
13540,2025-10-31,14,5866,A,54
13541,2025-10-31,16,8637,B,52
13542,2025-11-01,1,13042,A,72
13543,2025-11-01,2,3858,B,64
13544,2025-11-01,3,16201,B,90
13545,2025-11-01,4,14022,A,48
13546,2025-11-01,5,4842,A,67
13547,2025-11-01,6,4940,A,52
13548,2025-11-01,8,6880,C,59
13549,2025-11-01,9,10520,B,63
13550,2025-11-01,10,10113,A,79
13551,2025-11-01,11,6295,C,54
13552,2025-11-01,12,11391,A,55
13553,2025-11-01,13,4782,A,77
13554,2025-11-01,14,6609,B,61
13555,2025-11-01,17,12054,B,59
13556,2025-11-01,18,5883,C,44
13557,2025-11-02,1,11117,A,65
13558,2025-11-02,2,3546,A,77
13559,2025-11-02,3,16872,C,49
13560,2025-11-02,4,14539,C,41
13561,2025-11-02,5,5949,B,54
13562,2025-11-02,6,5166,B,56
13563,2025-11-02,8,6122,B,88
13564,2025-11-02,9,11209,A,45
13565,2025-11-02,10,9610,C,41
13566,2025-11-02,11,6352,C,36
13567,2025-11-02,12,12449,C,51
13568,2025-11-02,13,4834,A,52
13569,2025-11-02,14,5978,A,63
13570,2025-11-02,15,5772,A,62
13571,2025-11-02,16,9603,C,65
13572,2025-11-02,17,13446,A,89
13573,2025-11-02,18,4879,A,67
13574,2025-11-03,1,12245,C,62
13575,2025-11-03,2,3303,A,54
13576,2025-11-03,4,14390,B,45
13577,2025-11-03,5,5104,A,50
13578,2025-11-03,6,5497,C,42
13579,2025-11-03,7,4685,C,37
13580,2025-11-03,8,7728,A,58
13581,2025-11-03,9,9196,B,62
13582,2025-11-03,10,9948,B,57
13583,2025-11-03,11,6952,A,66
13584,2025-11-03,12,11171,A,59
13585,2025-11-03,13,5118,A,76
13586,2025-11-03,14,6147,A,73
13587,2025-11-03,15,7863,B,52
13588,2025-11-03,16,7310,A,56
13589,2025-11-03,17,11904,A,60
13590,2025-11-03,18,5761,B,48
13591,2025-11-04,2,3508,A,46
13592,2025-11-04,3,17995,B,65
13593,2025-11-04,4,15541,B,54
13594,2025-11-04,5,5755,B,41
13595,2025-11-04,7,4782,B,58
13596,2025-11-04,8,7574,B,48
13597,2025-11-04,9,11293,B,68
13598,2025-11-04,10,10411,B,60
13599,2025-11-04,11,6035,B,49
13600,2025-11-04,12,12243,C,54
13601,2025-11-04,13,5378,A,83
13602,2025-11-04,14,4545,A,58
13603,2025-11-04,15,7264,A,54
13604,2025-11-04,16,6873,B,61
13605,2025-11-04,17,14150,C,30
13606,2025-11-04,18,5981,C,72
13607,2025-11-05,1,11921,B,59
13608,2025-11-05,2,3342,B,50
13609,2025-11-05,3,17684,B,77
13610,2025-11-05,4,11357,C,39
13611,2025-11-05,6,4423,B,55
13612,2025-11-05,7,4771,B,64
13613,2025-11-05,8,7101,C,44
13614,2025-11-05,9,10247,B,49
13615,2025-11-05,10,9135,C,47
13616,2025-11-05,11,6330,B,60
13617,2025-11-05,12,12221,A,67
13618,2025-11-05,13,5415,C,54
13619,2025-11-05,14,7482,B,41
13620,2025-11-05,15,8195,A,65
13621,2025-11-05,16,7867,B,38
13622,2025-11-05,17,12355,B,45
13623,2025-11-06,1,13110,B,57
13624,2025-11-06,2,3362,B,52
13625,2025-11-06,3,17086,A,68
13626,2025-11-06,4,11402,B,41
13627,2025-11-06,5,5560,B,50
13628,2025-11-06,6,5327,B,62
13629,2025-11-06,7,4658,C,62
13630,2025-11-06,8,6502,B,73
13631,2025-11-06,9,10013,B,62
13632,2025-11-06,10,7850,B,51
13633,2025-11-06,11,5708,B,54
13634,2025-11-06,12,11811,A,73
13635,2025-11-06,14,6691,B,53
13636,2025-11-06,15,7764,A,80
13637,2025-11-06,16,8830,A,66
13638,2025-11-06,17,13192,A,64
13639,2025-11-06,18,5685,B,58
13640,2025-11-07,1,12076,B,75
13641,2025-11-07,2,3513,A,45
13642,2025-11-07,3,16155,A,77
13643,2025-11-07,4,13534,A,71
13644,2025-11-07,5,4722,A,69
13645,2025-11-07,6,5292,B,47
13646,2025-11-07,7,5386,A,70
13647,2025-11-07,9,9700,A,51
13648,2025-11-07,10,8758,A,68
13649,2025-11-07,11,5955,B,53
13650,2025-11-07,12,12788,B,42
13651,2025-11-07,13,4733,B,54
13652,2025-11-07,14,6016,B,77
13653,2025-11-07,15,7060,A,72
13654,2025-11-07,16,7649,B,53
13655,2025-11-07,17,14813,C,50
13656,2025-11-07,18,5352,B,72
13657,2025-11-08,1,11938,A,77
13658,2025-11-08,2,3329,A,73
13659,2025-11-08,3,17081,B,55
13660,2025-11-08,4,15330,A,61
13661,2025-11-08,5,4970,A,51
13662,2025-11-08,7,5085,A,66
13663,2025-11-08,8,7311,A,66
13664,2025-11-08,9,8909,A,82
13665,2025-11-08,10,9259,B,75
13666,2025-11-08,12,11771,C,43
13667,2025-11-08,13,4763,B,59
13668,2025-11-08,14,5832,B,39
13669,2025-11-08,15,7218,C,44
13670,2025-11-09,1,10600,B,56
13671,2025-11-09,2,3466,A,74
13672,2025-11-09,3,15401,A,51
13673,2025-11-09,4,12328,C,53
13674,2025-11-09,5,5932,B,63
13675,2025-11-09,6,4989,A,60
13676,2025-11-09,7,5002,B,46
13677,2025-11-09,8,7803,B,50
13678,2025-11-09,9,10811,C,42
13679,2025-11-09,10,9033,C,33
13680,2025-11-09,11,6034,C,58
13681,2025-11-09,12,12212,A,74
13682,2025-11-09,14,6155,B,67
13683,2025-11-09,15,7595,B,44
13684,2025-11-09,16,8991,A,74
13685,2025-11-09,17,12753,C,43
13686,2025-11-09,18,4930,A,48
13687,2025-11-10,2,3016,B,56
13688,2025-11-10,3,17441,A,59
13689,2025-11-10,4,10702,A,85
13690,2025-11-10,5,5291,B,51
13691,2025-11-10,6,4356,B,59
13692,2025-11-10,7,5221,B,46
13693,2025-11-10,8,8584,C,43
13694,2025-11-10,9,9397,A,72
13695,2025-11-10,10,8084,B,60
13696,2025-11-10,11,5980,A,72
13697,2025-11-10,12,13090,C,60
13698,2025-11-10,13,5054,B,69
13699,2025-11-10,14,6777,B,53
13700,2025-11-10,16,8664,B,61
13701,2025-11-10,17,13753,B,52
13702,2025-11-10,18,4936,B,79
13703,2025-11-11,1,12508,C,59
13704,2025-11-11,2,3615,B,53
13705,2025-11-11,3,18478,A,54
13706,2025-11-11,5,5398,A,66
13707,2025-11-11,6,4726,B,50
13708,2025-11-11,7,4800,A,62
13709,2025-11-11,8,6190,B,65
13710,2025-11-11,10,7807,B,57
13711,2025-11-11,11,6277,A,76
13712,2025-11-11,12,12748,C,44
13713,2025-11-11,13,4749,C,39
13714,2025-11-11,14,5439,A,47
13715,2025-11-11,15,7454,A,59
13716,2025-11-11,16,8607,B,50
13717,2025-11-11,17,13648,B,60
13718,2025-11-11,18,5929,C,40
13719,2025-11-12,1,13952,C,39
13720,2025-11-12,2,3554,B,36
13721,2025-11-12,3,17722,A,66
13722,2025-11-12,4,14368,A,70
13723,2025-11-12,5,5690,C,54
13724,2025-11-12,6,4631,C,42
13725,2025-11-12,7,4600,B,70
13726,2025-11-12,8,7052,B,50
13727,2025-11-12,10,8447,A,59
13728,2025-11-12,11,5824,A,66
13729,2025-11-12,13,5251,C,52
13730,2025-11-12,14,6336,A,63
13731,2025-11-12,15,7909,B,59
13732,2025-11-12,16,8877,A,51
13733,2025-11-12,17,12350,B,63
13734,2025-11-12,18,4507,B,61
13735,2025-11-13,1,11601,A,54
13736,2025-11-13,2,3322,A,66
13737,2025-11-13,4,12864,B,57
13738,2025-11-13,5,5663,C,43
13739,2025-11-13,6,5314,A,78
13740,2025-11-13,7,4668,B,60
13741,2025-11-13,8,7345,B,63
13742,2025-11-13,9,8510,B,44
13743,2025-11-13,11,6171,A,73
13744,2025-11-13,13,6070,A,62
13745,2025-11-13,14,7317,B,77
13746,2025-11-13,15,7094,B,73
13747,2025-11-13,16,8071,C,62
13748,2025-11-13,17,12159,B,46
13749,2025-11-13,18,5328,B,48
13750,2025-11-14,1,12103,C,77
13751,2025-11-14,2,3741,A,78
13752,2025-11-14,3,16796,A,71
13753,2025-11-14,4,12982,B,67
13754,2025-11-14,5,5484,B,55
13755,2025-11-14,6,5038,A,66
13756,2025-11-14,7,4905,C,39
