movimiento_id,fecha,cuarto_frio_id,cosecha_id,tipo_movimiento,cantidad
16413,2025-09-26,3,13004.0,entrada,6656
16414,2025-09-27,1,13020.0,entrada,5494
16415,2025-09-27,2,13019.0,entrada,4524
16416,2025-09-27,3,13018.0,entrada,5133
16417,2025-09-27,3,13017.0,entrada,15209
16418,2025-09-27,1,13016.0,entrada,16591
16419,2025-09-27,1,13015.0,entrada,3538
16420,2025-09-27,1,13024.0,entrada,11300
16421,2025-09-27,4,13022.0,entrada,10062
16422,2025-09-27,4,13023.0,entrada,5344
16423,2025-09-27,3,13028.0,entrada,9049
16424,2025-09-27,3,13027.0,entrada,7169
16425,2025-09-27,2,13026.0,entrada,6379
16426,2025-09-27,4,13025.0,entrada,4822
16427,2025-09-27,4,13014.0,entrada,13603
16428,2025-09-27,3,13021.0,entrada,7061
16429,2025-09-27,1,13030.0,entrada,5342
16430,2025-09-27,3,13029.0,entrada,11745
16431,2025-09-27,3,12952.0,merma,1333
16432,2025-09-27,3,,salida,25769
16433,2025-09-27,2,,salida,154949
16434,2025-09-27,2,,salida,7461
16435,2025-09-27,1,,salida,21192
16436,2025-09-27,2,,salida,117988
16437,2025-09-27,4,,salida,11885
16438,2025-09-28,4,12931.0,merma,1018
16439,2025-09-28,4,,salida,92
16440,2025-09-28,3,,salida,6975
16441,2025-09-28,4,,salida,99311
16442,2025-09-28,4,13047.0,entrada,4902
16443,2025-09-28,1,13046.0,entrada,14426
16444,2025-09-28,2,13035.0,entrada,4703
16445,2025-09-28,1,13044.0,entrada,7351
16446,2025-09-28,3,13034.0,entrada,5164
16447,2025-09-28,1,13033.0,entrada,14754
16448,2025-09-28,2,13032.0,entrada,3635
16449,2025-09-28,4,13031.0,entrada,11311
16450,2025-09-28,3,13037.0,entrada,7465
16451,2025-09-28,2,13045.0,entrada,7023
16452,2025-09-28,1,13038.0,entrada,8656
16453,2025-09-28,3,13039.0,entrada,8260
16454,2025-09-28,2,13040.0,entrada,5422
16455,2025-09-28,3,13041.0,entrada,11390
16456,2025-09-28,4,13042.0,entrada,5444
16457,2025-09-28,3,13043.0,entrada,6286
16458,2025-09-28,3,13036.0,entrada,5209
16459,2025-09-29,3,,salida,6918
16460,2025-09-29,3,,salida,58393
16461,2025-09-29,2,,salida,58379
16462,2025-09-29,1,,salida,17377
16463,2025-09-29,3,13048.0,entrada,11525
16464,2025-09-29,1,13051.0,entrada,4728
16465,2025-09-29,3,13056.0,entrada,13332
16466,2025-09-29,3,12955.0,merma,500
16467,2025-09-29,1,12956.0,merma,589
16468,2025-09-29,2,13057.0,entrada,5936
16469,2025-09-29,3,13055.0,entrada,6139
16470,2025-09-29,4,13054.0,entrada,8683
16471,2025-09-29,4,13053.0,entrada,10319
16472,2025-09-29,1,13052.0,entrada,6101
16473,2025-09-29,1,13050.0,entrada,14687
16474,2025-09-29,1,13049.0,entrada,15807
16475,2025-09-30,4,,salida,16877
16476,2025-09-30,1,,salida,1650
16477,2025-09-30,1,12960.0,merma,1592
16478,2025-09-30,1,13059.0,entrada,3737
16479,2025-09-30,3,13072.0,entrada,15572
16480,2025-09-30,1,13060.0,entrada,16739
16481,2025-09-30,2,13061.0,entrada,13555
16482,2025-09-30,1,13062.0,entrada,5013
16483,2025-09-30,2,13063.0,entrada,4577
16484,2025-09-30,3,13064.0,entrada,5389
16485,2025-09-30,4,13065.0,entrada,8621
16486,2025-09-30,2,13073.0,entrada,5806
16487,2025-09-30,2,13066.0,entrada,10231
16488,2025-09-30,2,13068.0,entrada,6119
16489,2025-09-30,3,13069.0,entrada,11981
16490,2025-09-30,1,13070.0,entrada,7654
16491,2025-09-30,3,13071.0,entrada,9279
16492,2025-09-30,1,13067.0,entrada,7934
16493,2025-09-30,4,13058.0,entrada,12166
16494,2025-10-01,4,13023.0,merma,393
16495,2025-10-01,2,13036.0,merma,374
16496,2025-10-01,2,,salida,4525
16497,2025-10-01,2,,salida,113399
16498,2025-10-01,3,,salida,22010
16499,2025-10-01,1,13084.0,entrada,7902
16500,2025-10-01,1,13085.0,entrada,8013
16501,2025-10-01,3,13074.0,entrada,12212
16502,2025-10-01,1,13075.0,entrada,3712
16503,2025-10-01,3,13076.0,entrada,15889
16504,2025-10-01,3,13077.0,entrada,13360
16505,2025-10-01,2,13078.0,entrada,4450
16506,2025-10-01,3,13079.0,entrada,4804
16507,2025-10-01,4,13080.0,entrada,10070
16508,2025-10-01,2,13081.0,entrada,6298
16509,2025-10-01,2,13082.0,entrada,13077
16510,2025-10-01,1,13083.0,entrada,6276
16511,2025-10-01,1,13086.0,entrada,12209
16512,2025-10-02,1,13092.0,entrada,5284
16513,2025-10-02,2,,salida,1007
16514,2025-10-02,1,13091.0,entrada,5187
16515,2025-10-02,1,,salida,45364
16516,2025-10-02,3,13095.0,entrada,9845
16517,2025-10-02,3,13089.0,entrada,16202
16518,2025-10-02,2,13088.0,entrada,3579
16519,2025-10-02,4,13087.0,entrada,12521
16520,2025-10-02,2,,salida,20327
16521,2025-10-02,1,13090.0,entrada,14188
16522,2025-10-02,1,13094.0,entrada,8174
16523,2025-10-02,1,13101.0,entrada,8324
16524,2025-10-02,2,13096.0,entrada,9082
16525,2025-10-02,2,13097.0,entrada,7050
16526,2025-10-02,2,13098.0,entrada,10719
16527,2025-10-02,4,13099.0,entrada,5587
16528,2025-10-02,3,13100.0,entrada,5608
16529,2025-10-02,3,13093.0,entrada,4724
16530,2025-10-02,1,13102.0,entrada,9388
16531,2025-10-02,1,13103.0,entrada,11948
16532,2025-10-02,1,13104.0,entrada,5198
16533,2025-10-02,1,,salida,32210
16534,2025-10-03,4,13118.0,entrada,7254
16535,2025-10-03,4,13105.0,entrada,13807
16536,2025-10-03,1,13106.0,entrada,3498
16537,2025-10-03,3,13108.0,entrada,14107
16538,2025-10-03,1,13110.0,entrada,5090
16539,2025-10-03,2,13111.0,entrada,7210
16540,2025-10-03,3,13112.0,entrada,9784
16541,2025-10-03,3,13113.0,entrada,8385
16542,2025-10-03,1,13121.0,entrada,5090
16543,2025-10-03,1,13114.0,entrada,6181
16544,2025-10-03,2,13120.0,entrada,12538
16545,2025-10-03,3,13115.0,entrada,12916
16546,2025-10-03,2,13116.0,entrada,4434
16547,2025-10-03,1,13117.0,entrada,6169
16548,2025-10-03,2,13109.0,entrada,4162
16549,2025-10-03,1,13119.0,entrada,9301
16550,2025-10-03,4,13107.0,entrada,15633
16551,2025-10-03,4,12977.0,merma,223
16552,2025-10-03,3,12984.0,merma,1155
16553,2025-10-03,1,13008.0,merma,410
16554,2025-10-03,1,,salida,9692
16555,2025-10-04,4,13131.0,entrada,6963
16556,2025-10-04,2,13132.0,entrada,8311
16557,2025-10-04,1,13129.0,entrada,4925
16558,2025-10-04,2,13128.0,entrada,6423
16559,2025-10-04,3,13127.0,entrada,8697
16560,2025-10-04,4,13130.0,entrada,5821
16561,2025-10-04,1,13125.0,entrada,4487
16562,2025-10-04,2,13126.0,entrada,10421
16563,2025-10-04,2,13123.0,entrada,4666
16564,2025-10-04,1,13122.0,entrada,3511
16565,2025-10-04,4,,salida,23063
16566,2025-10-04,4,,salida,6207
16567,2025-10-04,4,13133.0,entrada,14082
16568,2025-10-04,1,13124.0,entrada,4897
16569,2025-10-05,1,13137.0,entrada,13790
16570,2025-10-05,3,13138.0,entrada,5848
16571,2025-10-05,1,13139.0,entrada,5305
16572,2025-10-05,2,13136.0,entrada,16744
16573,2025-10-05,2,13140.0,entrada,6676
16574,2025-10-05,1,13135.0,entrada,3499
16575,2025-10-05,1,13134.0,entrada,11134
16576,2025-10-05,3,13142.0,entrada,10184
16577,2025-10-05,3,13141.0,entrada,9996
16578,2025-10-05,1,13144.0,entrada,10054
16579,2025-10-05,2,13145.0,entrada,4765
16580,2025-10-05,4,13146.0,entrada,6067
16581,2025-10-05,4,13147.0,entrada,7623
16582,2025-10-05,1,13148.0,entrada,7975
16583,2025-10-05,1,13149.0,entrada,12312
16584,2025-10-05,2,,salida,8608
16585,2025-10-05,4,,salida,28696
16586,2025-10-05,4,13143.0,entrada,5652
16587,2025-10-05,1,13054.0,merma,543
16588,2025-10-06,2,,salida,14225
16589,2025-10-06,1,,salida,15275
16590,2025-10-06,4,13157.0,entrada,8927
16591,2025-10-06,2,13150.0,entrada,10582
16592,2025-10-06,3,13165.0,entrada,5562
16593,2025-10-06,2,13164.0,entrada,12809
16594,2025-10-06,1,13163.0,entrada,8163
16595,2025-10-06,3,13162.0,entrada,6601
16596,2025-10-06,1,13161.0,entrada,6426
16597,2025-10-06,3,13160.0,entrada,5644
16598,2025-10-06,2,,salida,1144
16599,2025-10-06,4,13159.0,entrada,13259
16600,2025-10-06,1,13156.0,entrada,10271
16601,2025-10-06,4,13155.0,entrada,4490
16602,2025-10-06,4,13154.0,entrada,5901
16603,2025-10-06,4,13153.0,entrada,12023
16604,2025-10-06,2,13152.0,entrada,18616
16605,2025-10-06,4,13151.0,entrada,3876
16606,2025-10-06,4,13158.0,entrada,6507
16607,2025-10-06,4,,salida,106512
16608,2025-10-06,2,,salida,9279
16609,2025-10-07,2,,salida,95130
16610,2025-10-07,2,13168.0,entrada,16348
16611,2025-10-07,2,13169.0,entrada,13605
16612,2025-10-07,2,13170.0,entrada,4200
16613,2025-10-07,2,13171.0,entrada,4492
16614,2025-10-07,1,13172.0,entrada,7785
16615,2025-10-07,3,13173.0,entrada,10191
16616,2025-10-07,1,13174.0,entrada,8848
16617,2025-10-07,1,13175.0,entrada,12080
16618,2025-10-07,1,13176.0,entrada,4982
16619,2025-10-07,2,13177.0,entrada,6593
16620,2025-10-07,1,13178.0,entrada,10136
16621,2025-10-07,3,13179.0,entrada,12781
16622,2025-10-07,2,13037.0,merma,374
16623,2025-10-07,4,13167.0,entrada,3723
16624,2025-10-07,2,13166.0,entrada,11199
16625,2025-10-07,1,13103.0,merma,632
16626,2025-10-07,4,13106.0,merma,376
16627,2025-10-07,1,,salida,7732
16628,2025-10-08,1,,salida,13529
16629,2025-10-08,2,13193.0,entrada,6398
16630,2025-10-08,3,13192.0,entrada,9608
16631,2025-10-08,4,13191.0,entrada,7847
16632,2025-10-08,3,13190.0,entrada,7322
16633,2025-10-08,2,13189.0,entrada,5488
16634,2025-10-08,3,,salida,52816
16635,2025-10-08,1,13188.0,entrada,12366
16636,2025-10-08,1,,salida,2967
16637,2025-10-08,2,,salida,1083
16638,2025-10-08,4,,salida,12127
16639,2025-10-08,3,13187.0,entrada,10919
16640,2025-10-08,1,13180.0,entrada,2718
16641,2025-10-08,3,13186.0,entrada,7475
16642,2025-10-08,4,,salida,96880
16643,2025-10-08,4,13181.0,entrada,16618
16644,2025-10-08,3,13185.0,entrada,4547
16645,2025-10-08,2,13182.0,entrada,14988
16646,2025-10-08,4,13183.0,entrada,5481
16647,2025-10-08,3,13184.0,entrada,4392
16648,2025-10-08,3,,salida,4491
16649,2025-10-09,4,13206.0,entrada,8439
16650,2025-10-09,4,13194.0,entrada,13602
16651,2025-10-09,4,13195.0,entrada,3740
16652,2025-10-09,3,13198.0,entrada,5543
16653,2025-10-09,3,13207.0,entrada,12021
16654,2025-10-09,1,13197.0,entrada,13758
16655,2025-10-09,4,13196.0,entrada,17229
16656,2025-10-09,4,13205.0,entrada,7194
16657,2025-10-09,3,13204.0,entrada,5360
16658,2025-10-09,1,13203.0,entrada,11160
16659,2025-10-09,1,13202.0,entrada,6077
16660,2025-10-09,1,13201.0,entrada,7618
16661,2025-10-09,4,13200.0,entrada,10562
16662,2025-10-09,1,13208.0,entrada,5820
16663,2025-10-09,2,,salida,5539
16664,2025-10-09,1,13199.0,entrada,8034
16665,2025-10-10,4,13214.0,entrada,4662
16666,2025-10-10,2,13215.0,entrada,7578
16667,2025-10-10,4,13216.0,entrada,10174
16668,2025-10-10,4,13217.0,entrada,8864
16669,2025-10-10,1,13224.0,entrada,6515
16670,2025-10-10,3,13213.0,entrada,5440
16671,2025-10-10,3,13220.0,entrada,4785
16672,2025-10-10,3,13221.0,entrada,6806
16673,2025-10-10,4,13218.0,entrada,6637
16674,2025-10-10,3,13219.0,entrada,13213
16675,2025-10-10,1,13209.0,entrada,11401
16676,2025-10-10,2,13211.0,entrada,14666
16677,2025-10-10,2,13210.0,entrada,3609
16678,2025-10-10,3,13167.0,merma,270
16679,2025-10-10,3,13222.0,entrada,6564
16680,2025-10-10,1,13128.0,merma,521
16681,2025-10-10,2,,salida,58241
16682,2025-10-10,2,13212.0,entrada,5875
16683,2025-10-10,2,13223.0,entrada,7949
16684,2025-10-11,3,,salida,206607
16685,2025-10-11,2,,salida,12931
16686,2025-10-11,3,,salida,36433
16687,2025-10-11,2,13231.0,entrada,11236
16688,2025-10-11,1,13226.0,entrada,15205
16689,2025-10-11,1,13232.0,entrada,5488
16690,2025-10-11,4,13233.0,entrada,10853
16691,2025-10-11,1,13234.0,entrada,4899
16692,2025-10-11,1,13235.0,entrada,6566
16693,2025-10-11,3,13236.0,entrada,6400
16694,2025-10-11,2,13237.0,entrada,8433
16695,2025-10-11,2,13229.0,entrada,4375
16696,2025-10-11,3,13239.0,entrada,6199
16697,2025-10-11,1,13228.0,entrada,4786
16698,2025-10-11,1,13090.0,merma,1665
16699,2025-10-11,2,13227.0,entrada,5013
16700,2025-10-11,2,13230.0,entrada,7259
16701,2025-10-11,4,13238.0,entrada,12500
16702,2025-10-11,1,13225.0,entrada,18547
16703,2025-10-12,1,13243.0,entrada,5833
16704,2025-10-12,2,13244.0,entrada,5264
16705,2025-10-12,2,13245.0,entrada,4666
16706,2025-10-12,3,13246.0,entrada,8754
16707,2025-10-12,4,13241.0,entrada,16588
16708,2025-10-12,2,13247.0,entrada,10356
16709,2025-10-12,1,13248.0,entrada,5010
16710,2025-10-12,4,13249.0,entrada,12788
16711,2025-10-12,2,13250.0,entrada,5672
16712,2025-10-12,4,13251.0,entrada,7073
16713,2025-10-12,2,13252.0,entrada,7294
16714,2025-10-12,4,13253.0,entrada,8518
16715,2025-10-12,2,13242.0,entrada,13290
16716,2025-10-12,2,13254.0,entrada,6395
16717,2025-10-12,4,13240.0,entrada,3444
16718,2025-10-13,3,13255.0,entrada,13025
16719,2025-10-13,4,13256.0,entrada,3874
16720,2025-10-13,2,13257.0,entrada,12354
16721,2025-10-13,2,13258.0,entrada,5129
16722,2025-10-13,3,13259.0,entrada,5546
16723,2025-10-13,3,13260.0,entrada,7414
16724,2025-10-13,3,13261.0,entrada,11065
16725,2025-10-13,4,13262.0,entrada,7364
16726,2025-10-13,4,13263.0,entrada,12777
16727,2025-10-13,3,13264.0,entrada,7930
16728,2025-10-13,1,13265.0,entrada,7524
16729,2025-10-13,1,13266.0,entrada,13640
16730,2025-10-13,2,13267.0,entrada,5144
16731,2025-10-14,3,13283.0,entrada,14469
16732,2025-10-14,2,13142.0,merma,673
16733,2025-10-14,3,13282.0,entrada,8408
16734,2025-10-14,1,13268.0,entrada,14298
16735,2025-10-14,4,13270.0,entrada,15367
16736,2025-10-14,2,,salida,41963
16737,2025-10-14,4,,salida,4437
16738,2025-10-14,2,13281.0,entrada,7922
16739,2025-10-14,2,13280.0,entrada,5892
16740,2025-10-14,4,13279.0,entrada,5191
16741,2025-10-14,2,13278.0,entrada,11056
16742,2025-10-14,2,13269.0,entrada,3823
16743,2025-10-14,1,13277.0,entrada,6360
16744,2025-10-14,3,13275.0,entrada,10505
16745,2025-10-14,3,13274.0,entrada,4441
16746,2025-10-14,4,,salida,7918
16747,2025-10-14,4,13273.0,entrada,5705
16748,2025-10-14,1,13272.0,entrada,4791
16749,2025-10-14,4,13271.0,entrada,13912
16750,2025-10-14,1,13276.0,entrada,8171
16751,2025-10-14,3,13284.0,entrada,5895
16752,2025-10-15,3,13230.0,merma,716
16753,2025-10-15,3,13285.0,entrada,11389
16754,2025-10-15,3,13289.0,entrada,4452
16755,2025-10-15,4,13294.0,entrada,5526
16756,2025-10-15,4,13293.0,entrada,13892
16757,2025-10-15,1,13292.0,entrada,8562
16758,2025-10-15,3,13291.0,entrada,8543
16759,2025-10-15,3,13290.0,entrada,7230
16760,2025-10-15,3,13297.0,entrada,5434
16761,2025-10-15,4,13288.0,entrada,5675
16762,2025-10-15,2,13295.0,entrada,9239
16763,2025-10-15,3,13287.0,entrada,18698
16764,2025-10-15,2,13286.0,entrada,3334
16765,2025-10-15,1,,salida,29257
16766,2025-10-15,3,,salida,36798
16767,2025-10-15,2,,salida,13210
16768,2025-10-15,1,,salida,2729
16769,2025-10-15,3,,salida,116386
16770,2025-10-15,2,13296.0,entrada,11830
16771,2025-10-16,1,13298.0,entrada,11428
16772,2025-10-16,2,13299.0,entrada,3670
16773,2025-10-16,2,13311.0,entrada,7152
16774,2025-10-16,3,,salida,76261
16775,2025-10-16,2,,salida,128360
16776,2025-10-16,2,13300.0,entrada,17336
16777,2025-10-16,4,13310.0,entrada,8434
16778,2025-10-16,3,13301.0,entrada,13004
16779,2025-10-16,2,13303.0,entrada,7894
16780,2025-10-16,3,13312.0,entrada,12285
16781,2025-10-16,2,13313.0,entrada,4879
16782,2025-10-16,4,13309.0,entrada,6569
16783,2025-10-16,2,13308.0,entrada,5011
16784,2025-10-16,4,13307.0,entrada,12212
16785,2025-10-16,1,13217.0,merma,829
16786,2025-10-16,3,13302.0,entrada,5918
16787,2025-10-16,1,13306.0,entrada,6734
16788,2025-10-16,4,13305.0,entrada,8976
16789,2025-10-16,2,13304.0,entrada,11065
16790,2025-10-17,1,13323.0,entrada,5121
16791,2025-10-17,3,13324.0,entrada,6138
16792,2025-10-17,2,13321.0,entrada,6344
16793,2025-10-17,1,13320.0,entrada,8875
16794,2025-10-17,2,13325.0,entrada,7205
16795,2025-10-17,1,13326.0,entrada,8907
16796,2025-10-17,3,13319.0,entrada,8025
16797,2025-10-17,1,13318.0,entrada,4566
16798,2025-10-17,2,13317.0,entrada,6475
16799,2025-10-17,1,13328.0,entrada,6302
16800,2025-10-17,3,13314.0,entrada,12888
16801,2025-10-17,4,13322.0,entrada,12617
16802,2025-10-17,4,13327.0,entrada,11846
16803,2025-10-17,2,13315.0,entrada,17046
16804,2025-10-17,2,13316.0,entrada,13895
16805,2025-10-17,4,13206.0,merma,606
16806,2025-10-17,3,,salida,64454
16807,2025-10-17,3,13200.0,merma,1091
16808,2025-10-17,1,,salida,12587
16809,2025-10-18,3,13329.0,entrada,12543
16810,2025-10-18,1,13330.0,entrada,3162
16811,2025-10-18,4,13331.0,entrada,16630
16812,2025-10-18,4,13332.0,entrada,14647
16813,2025-10-18,4,13334.0,entrada,4821
16814,2025-10-18,4,13342.0,entrada,12873
16815,2025-10-18,2,13335.0,entrada,7595
16816,2025-10-18,4,13336.0,entrada,8892
16817,2025-10-18,2,13337.0,entrada,5853
16818,2025-10-18,1,13338.0,entrada,10525
16819,2025-10-18,2,13339.0,entrada,4818
16820,2025-10-18,3,13333.0,entrada,4849
16821,2025-10-18,2,13343.0,entrada,5496
16822,2025-10-18,1,13341.0,entrada,7185
16823,2025-10-18,2,,salida,8229
16824,2025-10-18,2,,salida,124852
16825,2025-10-18,2,,salida,172375
16826,2025-10-18,2,13340.0,entrada,5906
16827,2025-10-19,1,13345.0,entrada,3376
16828,2025-10-19,3,13346.0,entrada,15999
16829,2025-10-19,4,13347.0,entrada,4888
16830,2025-10-19,4,13348.0,entrada,4760
16831,2025-10-19,3,13350.0,entrada,9272
16832,2025-10-19,1,13351.0,entrada,4990
16833,2025-10-19,4,13352.0,entrada,4745
16834,2025-10-19,4,13353.0,entrada,5759
16835,2025-10-19,1,13354.0,entrada,5774
16836,2025-10-19,4,13355.0,entrada,12137
16837,2025-10-19,2,13356.0,entrada,5153
16838,2025-10-19,4,13344.0,entrada,13651
16839,2025-10-19,3,13349.0,entrada,6063
16840,2025-10-19,2,,salida,76032
16841,2025-10-19,3,,salida,79984
16842,2025-10-20,3,13367.0,entrada,10815
16843,2025-10-20,3,13373.0,entrada,5441
16844,2025-10-20,2,13372.0,entrada,12926
16845,2025-10-20,2,13371.0,entrada,9487
16846,2025-10-20,1,13370.0,entrada,7006
16847,2025-10-20,1,13369.0,entrada,6492
16848,2025-10-20,1,13368.0,entrada,5258
16849,2025-10-20,1,13249.0,merma,1374
16850,2025-10-20,3,13366.0,entrada,6014
16851,2025-10-20,3,13365.0,entrada,8330
16852,2025-10-20,3,13364.0,entrada,9742
16853,2025-10-20,1,13363.0,entrada,7481
16854,2025-10-20,1,13362.0,entrada,4739
16855,2025-10-20,2,13361.0,entrada,4916
16856,2025-10-20,2,13360.0,entrada,14439
16857,2025-10-20,1,13313.0,merma,573
16858,2025-10-20,2,13358.0,entrada,3799
16859,2025-10-20,2,13357.0,entrada,12450
16860,2025-10-20,4,,salida,10761
16861,2025-10-20,3,,salida,104711
16862,2025-10-20,3,,salida,75717
16863,2025-10-20,4,13359.0,entrada,17892
16864,2025-10-20,1,13284.0,merma,489
16865,2025-10-21,2,13382.0,entrada,10201
16866,2025-10-21,2,13383.0,entrada,9650
16867,2025-10-21,4,13384.0,entrada,6634
16868,2025-10-21,2,13390.0,entrada,5270
16869,2025-10-21,3,13381.0,entrada,8205
16870,2025-10-21,4,13388.0,entrada,7894
16871,2025-10-21,2,13387.0,entrada,7761
16872,2025-10-21,2,13386.0,entrada,4793
16873,2025-10-21,3,13385.0,entrada,12973
16874,2025-10-21,4,13389.0,entrada,13803
16875,2025-10-21,2,13380.0,entrada,5148
16876,2025-10-21,1,,salida,12474
16877,2025-10-21,3,13378.0,entrada,5700
16878,2025-10-21,3,13377.0,entrada,16138
16879,2025-10-21,1,13376.0,entrada,16507
16880,2025-10-21,4,13375.0,entrada,3825
16881,2025-10-21,2,13374.0,entrada,11552
16882,2025-10-21,2,,salida,2011
16883,2025-10-21,4,,salida,241500
16884,2025-10-21,1,13271.0,merma,690
16885,2025-10-21,4,13379.0,entrada,5438
16886,2025-10-22,4,13352.0,merma,476
16887,2025-10-22,4,13391.0,entrada,3700
16888,2025-10-22,1,13304.0,merma,1031
16889,2025-10-22,2,13392.0,entrada,13755
16890,2025-10-22,2,13397.0,entrada,7785
16891,2025-10-22,1,13394.0,entrada,4733
16892,2025-10-22,3,,salida,49018
16893,2025-10-22,2,,salida,33847
16894,2025-10-22,2,,salida,3774
16895,2025-10-22,4,13405.0,entrada,10120
16896,2025-10-22,3,13404.0,entrada,8650
16897,2025-10-22,3,13403.0,entrada,8175
16898,2025-10-22,4,13402.0,entrada,6199
16899,2025-10-22,3,13393.0,entrada,13706
16900,2025-10-22,1,13400.0,entrada,11036
16901,2025-10-22,2,13399.0,entrada,5938
16902,2025-10-22,2,13398.0,entrada,9545
16903,2025-10-22,4,13395.0,entrada,5500
16904,2025-10-22,1,13396.0,entrada,5276
16905,2025-10-22,2,13401.0,entrada,4807
16906,2025-10-23,1,,salida,13553
16907,2025-10-23,2,,salida,23003
16908,2025-10-23,4,,salida,27911
16909,2025-10-23,3,,salida,16720
16910,2025-10-23,1,13420.0,entrada,5528
16911,2025-10-23,4,13419.0,entrada,8150
16912,2025-10-23,4,13418.0,entrada,6783
16913,2025-10-23,4,13417.0,entrada,6712
16914,2025-10-23,1,13415.0,entrada,11396
16915,2025-10-23,4,13414.0,entrada,6144
16916,2025-10-23,1,13412.0,entrada,7736
16917,2025-10-23,1,13411.0,entrada,4784
16918,2025-10-23,2,13410.0,entrada,4922
16919,2025-10-23,2,13409.0,entrada,4822
16920,2025-10-23,2,13408.0,entrada,14865
16921,2025-10-23,1,13407.0,entrada,3760
16922,2025-10-23,3,13406.0,entrada,12949
16923,2025-10-23,3,13416.0,entrada,4754
16924,2025-10-23,1,13413.0,entrada,8749
16925,2025-10-24,3,13433.0,entrada,6407
16926,2025-10-24,1,,salida,7991
16927,2025-10-24,4,,salida,23005
16928,2025-10-24,3,,salida,4075
16929,2025-10-24,2,,salida,47897
16930,2025-10-24,2,13432.0,entrada,12216
16931,2025-10-24,4,13421.0,entrada,12675
16932,2025-10-24,1,13422.0,entrada,16081
16933,2025-10-24,1,13423.0,entrada,13519
16934,2025-10-24,4,13424.0,entrada,5031
16935,2025-10-24,2,13425.0,entrada,5430
16936,2025-10-24,2,13426.0,entrada,4419
16937,2025-10-24,4,13427.0,entrada,6441
16938,2025-10-24,2,13428.0,entrada,10129
16939,2025-10-24,3,13429.0,entrada,12747
16940,2025-10-24,1,13431.0,entrada,7535
16941,2025-10-24,3,13430.0,entrada,6357
16942,2025-10-25,4,13434.0,entrada,16729
16943,2025-10-25,2,13372.0,merma,616
16944,2025-10-25,1,13311.0,merma,602
16945,2025-10-25,2,,salida,16231
16946,2025-10-25,1,,salida,19625
16947,2025-10-25,1,13448.0,entrada,5328
16948,2025-10-25,2,13435.0,entrada,13139
16949,2025-10-25,3,13436.0,entrada,5398
16950,2025-10-25,3,13437.0,entrada,5404
16951,2025-10-25,4,13438.0,entrada,7039
16952,2025-10-25,1,13439.0,entrada,9712
16953,2025-10-25,4,13440.0,entrada,10097
16954,2025-10-25,1,13441.0,entrada,5632
16955,2025-10-25,2,,salida,83007
16956,2025-10-25,3,13442.0,entrada,12976
16957,2025-10-25,3,13444.0,entrada,5748
16958,2025-10-25,3,13445.0,entrada,7875
16959,2025-10-25,2,13446.0,entrada,7942
16960,2025-10-25,1,13447.0,entrada,13150
16961,2025-10-25,1,13443.0,entrada,5528
16962,2025-10-25,3,13364.0,merma,752
16963,2025-10-26,4,,salida,19485
16964,2025-10-26,2,,salida,33213
16965,2025-10-26,4,,salida,51515
16966,2025-10-26,3,,salida,9184
16967,2025-10-26,1,13456.0,entrada,9649
16968,2025-10-26,1,13457.0,entrada,6436
16969,2025-10-26,4,13450.0,entrada,16250
16970,2025-10-26,3,13464.0,entrada,6375
16971,2025-10-26,2,13463.0,entrada,11773
16972,2025-10-26,4,13462.0,entrada,8822
16973,2025-10-26,4,13461.0,entrada,7273
16974,2025-10-26,3,13460.0,entrada,6786
16975,2025-10-26,2,13459.0,entrada,5759
16976,2025-10-26,2,13458.0,entrada,10771
16977,2025-10-26,1,13449.0,entrada,3677
16978,2025-10-26,1,13455.0,entrada,9278
16979,2025-10-26,4,13454.0,entrada,7716
16980,2025-10-26,2,13453.0,entrada,4867
16981,2025-10-26,2,13452.0,entrada,5017
16982,2025-10-26,2,13451.0,entrada,13434
16983,2025-10-27,4,13478.0,entrada,13897
16984,2025-10-27,3,13477.0,entrada,8922
16985,2025-10-27,1,13476.0,entrada,5939
16986,2025-10-27,1,13470.0,entrada,5583
16987,2025-10-27,2,13475.0,entrada,4842
16988,2025-10-27,1,13474.0,entrada,13036
16989,2025-10-27,1,13473.0,entrada,6933
16990,2025-10-27,4,13471.0,entrada,10234
16991,2025-10-27,2,13479.0,entrada,6010
16992,2025-10-27,4,13469.0,entrada,5647
16993,2025-10-27,1,13472.0,entrada,6811
16994,2025-10-27,4,13467.0,entrada,17916
16995,2025-10-27,2,13466.0,entrada,3782
16996,2025-10-27,1,13465.0,entrada,13007
16997,2025-10-27,3,13412.0,merma,834
16998,2025-10-27,1,,salida,11029
16999,2025-10-27,4,13468.0,entrada,13553
17000,2025-10-28,4,13495.0,entrada,5806
17001,2025-10-28,1,13494.0,entrada,13610
17002,2025-10-28,1,13493.0,entrada,8312
17003,2025-10-28,2,13492.0,entrada,6024
17004,2025-10-28,1,13491.0,entrada,12992
17005,2025-10-28,2,13490.0,entrada,6045
17006,2025-10-28,1,13489.0,entrada,10113
17007,2025-10-28,3,13488.0,entrada,10169
17008,2025-10-28,1,13487.0,entrada,8196
17009,2025-10-28,3,13486.0,entrada,4023
17010,2025-10-28,4,13485.0,entrada,5020
17011,2025-10-28,3,13483.0,entrada,14498
17012,2025-10-28,2,13482.0,entrada,13776
17013,2025-10-28,1,13481.0,entrada,3768
17014,2025-10-28,4,13480.0,entrada,13209
